id_transaccion,id_comercio_comercio,fecha_transaccion,tipo_operacion,id_operacion,estado,monto,moneda,id_producto,motivo_venta_observada,numero_serie_terminal,codigo_autorizacion,numero_referencia,numero_lote,monto_dcc,dcc,numero_tarjeta,origen_tarjeta,tipo_tarjeta,marca_tarjeta,tipo_captura,banco_emisor,numero_cuenta,banco_pagador,numero_cuotas,transaccion_cuotas_sin_interes,nombre_programa,id_detalle_transaccion,importe_descuento,cashback,monto_cashback,comision_cuota_sin_interes,paga_rapido,qr,importe_propina,RUC,codigo_comercio,nombre_comercio,direccion,telefono,email,fecha_registro,ciudad,distrito,provincia,departamento,tipo_comercio,sector,ingresos_anuales,fecha_apertura,numero_empleados,frecuencia_transacciones,nivel_lealtad,id_comercio_producto,nombre_producto,categoria,precio_unitario,banco,comision,fecha,descripcion,es_dia_festivo,comision_aplicada,DayOfMonth
3964,126,2024-02-27 00:30:59.515958,Venta,126_3764,En proceso,763.27,Soles,498,Sin observaciones,184558,540459,827114852374,1628,12.38,SI,4713******5612,Internacional,Débito,Amex,QR,BBVA,5669872515,Interbank,4,SI,,4164,91.32,NO,17.55,2.12,NO,NO,10.63,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,98,Producto C,Electrónica,156.37,BBVA,0.013,,,False,9.922509999999999,27
3965,126,2024-11-07 00:30:59.515958,Venta,126_3765,Completado,1081.29,Soles,519,,790812,293743,417608610428,3887,1.29,NO,4554******7091,Nacional,Crédito,Visa,QR,Scotiabank,4832924573,Interbank,0,SI,Descuento Especial,4165,76.48,SI,0.72,8.6,NO,NO,5.31,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,102,Producto D,Alimentos,472.69,Scotiabank,0.019,,,False,20.54451,7
3966,126,2024-04-04 00:30:59.515958,Venta,126_3766,Completado,457.41,Soles,928,Sin observaciones,227378,733762,222345014702,1757,10.43,SI,4727******5774,Internacional,Crédito,MasterCard,CHIP,Scotiabank,8565592064,Interbank,1,NO,Descuento Especial,4166,83.03,SI,5.72,0.43,NO,SI,11.07,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,184,Producto C,Alimentos,215.62,Scotiabank,0.019,,,False,8.69079,4
3967,126,2024-06-25 00:30:59.515958,Venta,126_3767,Completado,816.84,Soles,386,Observado,909213,799613,112963355805,4402,39.05,NO,4558******7696,Nacional,Crédito,MasterCard,CHIP,BCP,4167210969,BCP,1,NO,Descuento Especial,4167,94.73,NO,19.42,8.86,NO,NO,12.45,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,76,Producto A,Ropa,286.79,BCP,0.02,,,False,16.3368,25
3968,126,2024-02-03 00:30:59.515958,Venta,126_3768,Rechazado,907.97,Soles,955,Sin observaciones,826238,401129,192017168907,6461,40.23,SI,4758******9977,Nacional,Débito,MasterCard,Manual,BCP,7207554527,Interbank,3,SI,,4168,62.95,SI,19.25,7.56,NO,NO,2.46,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,189,Producto E,Ropa,26.92,BCP,0.015,,,False,13.61955,3
3969,126,2024-09-28 00:30:59.515958,Venta,126_3769,En proceso,1227.36,Soles,132,Sin observaciones,172034,526674,134367924923,1950,17.96,NO,4121******1629,Internacional,Crédito,MasterCard,Manual,Interbank,3129216222,Scotiabank,7,NO,Descuento Especial,4169,81.84,SI,0.74,3.18,NO,SI,4.43,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,25,Producto B,Muebles,487.75,Interbank,0.018,,,False,22.092479999999995,28
3970,126,2024-10-06 00:30:59.516960,Venta,126_3770,En proceso,605.91,Soles,471,Sin observaciones,257484,245474,196080746308,7915,5.7,SI,4870******2963,Nacional,Crédito,Visa,CHIP,BCP,3990807125,Scotiabank,3,SI,,4170,81.79,SI,13.89,1.37,NO,NO,8.82,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,93,Producto A,Electrónica,486.14,BCP,0.02,,,False,12.1182,6
3971,126,2024-08-31 00:30:59.516960,Venta,126_3771,En proceso,1236.49,Soles,780,,675859,808551,276331128369,4821,27.01,SI,4811******1150,Nacional,Crédito,MasterCard,Magstripe,BCP,7502003912,BBVA,8,NO,Paga Rápido,4171,57.51,SI,14.34,8.24,NO,SI,10.97,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,154,Producto E,Muebles,65.26,BCP,0.02,,,False,24.7298,31
3972,126,2024-11-03 00:30:59.516960,Venta,126_3772,Completado,574.53,Soles,778,,294412,224834,132341642643,4504,29.65,NO,4627******4096,Internacional,Débito,Amex,QR,Interbank,3394077114,Scotiabank,3,NO,,4172,27.89,SI,12.19,5.05,NO,NO,14.66,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,154,Producto C,Alimentos,424.98,Interbank,0.012,,,False,6.89436,3
3973,126,2024-06-29 00:30:59.516960,Venta,126_3773,Completado,1754.87,Soles,937,Sin observaciones,384452,698436,901157279495,4809,5.41,SI,4566******7276,Internacional,Débito,Amex,Magstripe,Scotiabank,2548253392,BBVA,4,SI,Paga Rápido,4173,62.31,NO,1.33,5.09,NO,SI,7.95,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,186,Producto B,Electrónica,317.91,Scotiabank,0.014,,,False,24.568179999999998,29
3974,126,2024-02-20 00:30:59.516960,Venta,126_3774,Rechazado,1764.53,Soles,316,Observado,265215,457710,792816395074,1744,19.57,SI,4041******1228,Nacional,Crédito,MasterCard,Manual,Interbank,2468413832,BBVA,3,SI,,4174,23.83,NO,19.88,7.47,SI,NO,11.18,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,62,Producto A,Muebles,297.86,Interbank,0.018,,,False,31.761539999999997,20
3975,126,2024-03-29 00:30:59.516960,Venta,126_3775,Completado,1045.15,Soles,151,Sin observaciones,358302,864244,292422625117,4247,28.36,NO,4625******2800,Internacional,Débito,MasterCard,Magstripe,Scotiabank,2648091822,BCP,6,NO,Paga Rápido,4175,82.37,SI,12.85,1.97,NO,SI,12.5,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,29,Producto A,Electrónica,132.44,Scotiabank,0.014,,,False,14.632100000000001,29
3976,126,2024-09-21 00:30:59.516960,Venta,126_3776,En proceso,1729.79,Soles,467,Observado,475331,263682,481050027936,6987,31.57,NO,4549******7564,Nacional,Débito,Amex,Magstripe,Interbank,2423643558,Interbank,10,NO,Cashback Program,4176,29.81,NO,16.29,9.5,SI,SI,1.28,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,92,Producto B,Ropa,340.34,Interbank,0.012,,,False,20.75748,21
3977,126,2024-04-20 00:30:59.516960,Venta,126_3777,En proceso,1987.22,Soles,767,,913460,503371,445511808439,2155,9.6,SI,4693******7105,Internacional,Crédito,MasterCard,Manual,BCP,6148619733,Scotiabank,6,NO,Paga Rápido,4177,92.66,NO,5.47,0.35,NO,SI,12.32,205500126,C126,Comercio 126,Dirección Y,987654321,correo126@example.com,2024-11-14,Arequipa,Miraflores,Provincia X,Departamento X,Mayorista,Moda,107315.41,2022-11-30,63,Diaria,Plata,152,Producto B,Alimentos,445.2,BCP,0.02,,,False,39.7444,20
3978,127,2024-04-22 00:30:59.516960,Venta,127_3778,Rechazado,984.41,Soles,515,,685608,179319,960164377677,6886,0.94,NO,4241******4002,Internacional,Crédito,Amex,Magstripe,BCP,9213763536,Scotiabank,6,NO,Descuento Especial,4178,10.06,SI,4.2,6.94,SI,NO,3.94,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,101,Producto E,Electrónica,308.21,BCP,0.02,,,False,19.6882,22
3979,127,2024-01-01 00:30:59.516960,Venta,127_3779,Completado,1775.5,Soles,940,Sin observaciones,755412,157705,549302938137,9049,43.58,SI,4430******7270,Nacional,Débito,MasterCard,CHIP,Interbank,8443383751,BCP,1,NO,Cashback Program,4179,84.05,SI,5.35,6.08,NO,NO,6.82,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,186,Producto E,Muebles,149.06,Interbank,0.012,,,False,21.306,1
3980,127,2024-05-17 00:30:59.516960,Venta,127_3780,En proceso,1564.2,Soles,486,Observado,483946,264661,931975330473,1852,45.23,SI,4945******7585,Internacional,Crédito,MasterCard,Magstripe,Interbank,3610244952,Scotiabank,7,NO,Cashback Program,4180,7.4,NO,17.0,4.34,NO,SI,2.02,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,96,Producto A,Electrónica,116.05,Interbank,0.018,,,False,28.1556,17
3981,127,2024-08-28 00:30:59.516960,Venta,127_3781,Rechazado,1128.18,Soles,892,Sin observaciones,523449,998820,740578139283,7468,42.5,NO,4765******7204,Nacional,Crédito,MasterCard,Magstripe,Scotiabank,9897191696,Interbank,10,NO,Descuento Especial,4181,43.28,SI,5.65,5.7,NO,NO,7.9,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,177,Producto B,Electrónica,346.45,Scotiabank,0.019,,,False,21.43542,28
3982,127,2024-08-19 00:30:59.516960,Venta,127_3782,En proceso,1534.43,Soles,261,Observado,965936,242823,650913970433,4426,49.97,NO,4967******4408,Internacional,Débito,MasterCard,QR,Scotiabank,2272339273,Interbank,4,NO,Cashback Program,4182,18.09,NO,9.91,1.89,SI,SI,8.53,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,51,Producto A,Muebles,364.39,Scotiabank,0.014,,,False,21.482020000000002,19
3983,127,2024-11-08 00:30:59.516960,Venta,127_3783,En proceso,244.8,Soles,53,,641452,955243,114763892431,7117,10.4,SI,4807******4909,Internacional,Débito,MasterCard,CHIP,BBVA,6705096957,Scotiabank,10,SI,,4183,64.2,NO,18.33,7.6,NO,SI,1.1,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,9,Producto C,Electrónica,441.37,BBVA,0.013,,,False,3.1824,8
3984,127,2024-09-13 00:30:59.516960,Venta,127_3784,En proceso,608.82,Soles,991,Observado,643153,516820,974763816204,2603,39.91,SI,4518******7691,Nacional,Crédito,Visa,Manual,Interbank,2204917515,BCP,3,NO,Cashback Program,4184,78.35,NO,9.74,4.67,NO,SI,3.85,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,197,Producto A,Ropa,209.64,Interbank,0.018,,,False,10.95876,13
3985,127,2024-06-23 00:30:59.516960,Venta,127_3785,En proceso,140.14,Soles,157,Sin observaciones,369541,146824,450925270141,5698,11.98,SI,4774******6356,Nacional,Débito,Visa,Manual,BCP,7875046789,Interbank,4,NO,Paga Rápido,4185,76.55,NO,5.81,2.95,SI,NO,11.57,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,30,Producto B,Muebles,423.37,BCP,0.015,,,False,2.1020999999999996,23
3986,127,2024-08-07 00:30:59.516960,Venta,127_3786,Rechazado,540.64,Soles,921,Sin observaciones,802055,366143,121143680725,9683,41.02,SI,4903******5805,Internacional,Crédito,Visa,Magstripe,Interbank,2243270646,Interbank,8,SI,Cashback Program,4186,66.22,SI,11.78,7.77,SI,NO,5.54,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,183,Producto A,Muebles,96.1,Interbank,0.018,,,False,9.73152,7
3987,127,2024-06-09 00:30:59.516960,Venta,127_3787,En proceso,143.24,Soles,131,Sin observaciones,212252,523110,687083198711,3125,17.05,SI,4825******7711,Internacional,Débito,MasterCard,QR,BCP,7764532248,Interbank,9,SI,Cashback Program,4187,35.25,SI,10.83,8.95,SI,SI,2.15,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,25,Producto A,Alimentos,230.87,BCP,0.015,,,False,2.1486,9
3988,127,2024-05-01 00:30:59.516960,Venta,127_3788,Completado,726.2,Soles,419,Sin observaciones,350945,772292,119759900018,7114,34.55,SI,4008******8128,Internacional,Débito,MasterCard,QR,BBVA,7206864592,Interbank,7,NO,Descuento Especial,4188,43.95,SI,17.01,7.02,NO,SI,2.42,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,82,Producto D,Muebles,431.93,BBVA,0.013,,,False,9.4406,1
3989,127,2024-01-16 00:30:59.516960,Venta,127_3789,En proceso,969.15,Soles,897,,154715,150109,441457674089,9420,49.42,SI,4374******5721,Internacional,Crédito,MasterCard,Magstripe,BBVA,5822690357,Interbank,11,SI,Descuento Especial,4189,97.1,NO,3.23,3.62,SI,SI,8.63,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,178,Producto B,Electrónica,232.1,BBVA,0.017,,,False,16.475550000000002,16
3990,127,2024-03-09 00:30:59.516960,Venta,127_3790,Rechazado,411.07,Soles,545,Observado,582364,225605,185886103950,1198,9.33,SI,4816******3748,Nacional,Débito,Amex,CHIP,Scotiabank,3841508903,Interbank,1,NO,Paga Rápido,4190,0.76,SI,4.69,2.85,NO,SI,14.68,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,107,Producto E,Ropa,372.83,Scotiabank,0.014,,,False,5.75498,9
3991,127,2024-01-29 00:30:59.516960,Venta,127_3791,Completado,221.69,Soles,383,,293225,763411,992113139084,3172,4.48,NO,4888******9719,Internacional,Débito,Visa,Manual,BBVA,5746706397,Scotiabank,0,SI,Paga Rápido,4191,64.62,NO,10.63,0.2,SI,NO,6.14,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,75,Producto C,Alimentos,382.71,BBVA,0.013,,,False,2.88197,29
3992,127,2024-03-25 00:30:59.516960,Venta,127_3792,Rechazado,1592.55,Soles,922,Observado,563694,113024,410193975734,1789,5.94,SI,4010******3519,Internacional,Crédito,Visa,Magstripe,BCP,8926105304,BCP,0,SI,Cashback Program,4192,67.61,NO,19.38,0.68,NO,NO,10.03,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,183,Producto B,Muebles,487.69,BCP,0.02,,,False,31.851,25
3993,127,2024-09-10 00:30:59.516960,Venta,127_3793,Completado,1003.86,Soles,633,Sin observaciones,808484,201090,968881666735,6796,22.78,SI,4630******8821,Nacional,Débito,Amex,Magstripe,Scotiabank,1213956740,Interbank,2,SI,Paga Rápido,4193,96.36,SI,14.62,9.75,SI,SI,7.99,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,125,Producto C,Muebles,352.69,Scotiabank,0.014,,,False,14.05404,10
3994,127,2024-07-28 00:30:59.516960,Venta,127_3794,Completado,1942.88,Soles,1023,Observado,610410,593462,488240783070,2526,38.08,SI,4870******7894,Internacional,Débito,Amex,QR,BBVA,4301255975,Scotiabank,9,NO,Cashback Program,4194,20.57,NO,9.19,9.69,SI,SI,7.23,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,203,Producto C,Electrónica,387.11,BBVA,0.013,,,False,25.25744,28
3995,127,2024-01-01 00:30:59.516960,Venta,127_3795,Completado,1139.48,Soles,558,,910658,597044,713161390038,3303,28.36,NO,4091******1205,Internacional,Crédito,Visa,QR,Interbank,8841298986,Scotiabank,6,SI,Paga Rápido,4195,22.99,SI,16.05,0.9,SI,SI,1.66,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,110,Producto C,Muebles,364.78,Interbank,0.018,,,False,20.51064,1
3996,127,2024-09-22 00:30:59.516960,Venta,127_3796,Rechazado,1365.82,Soles,839,,241084,227656,677402403891,7760,10.99,SI,4253******7972,Internacional,Crédito,MasterCard,Manual,Interbank,2740611765,BCP,10,NO,Paga Rápido,4196,49.05,SI,0.91,5.37,NO,SI,2.06,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,166,Producto D,Electrónica,217.32,Interbank,0.018,,,False,24.584759999999996,22
3997,127,2024-07-13 00:30:59.516960,Venta,127_3797,En proceso,770.94,Soles,470,,987594,677026,675721863498,8846,44.78,NO,4238******9431,Internacional,Crédito,MasterCard,Manual,BCP,1363820552,Interbank,8,NO,Descuento Especial,4197,36.68,SI,9.65,1.84,SI,NO,13.34,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,92,Producto E,Ropa,260.41,BCP,0.02,,,False,15.418800000000001,13
3998,127,2023-12-08 00:30:59.516960,Venta,127_3798,En proceso,1798.82,Soles,659,,668867,314632,893958573144,5679,40.54,SI,4217******3137,Nacional,Débito,MasterCard,CHIP,BBVA,3856356399,Scotiabank,3,SI,Descuento Especial,4198,27.84,NO,6.45,0.33,NO,SI,4.21,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,130,Producto D,Alimentos,433.47,BBVA,0.013,,,False,23.384659999999997,8
3999,127,2024-03-10 00:30:59.516960,Venta,127_3799,Rechazado,1851.35,Soles,470,Sin observaciones,795113,250706,261572149306,2398,28.97,SI,4166******9924,Nacional,Crédito,MasterCard,CHIP,Scotiabank,9799759809,BCP,8,SI,,4199,13.57,SI,4.48,9.36,NO,NO,7.81,205500127,C127,Comercio 127,Dirección Y,987654321,correo127@example.com,2024-11-14,Cusco,Los Olivos,Provincia X,Departamento X,Mayorista,Moda,129750.22,2024-03-27,26,Semanal,Oro,92,Producto E,Ropa,260.41,Scotiabank,0.019,,,False,35.17565,10
4000,128,2024-08-09 00:30:59.516960,Venta,128_3800,En proceso,1434.14,Soles,56,Observado,522917,899301,877014496820,5442,38.35,NO,4451******8496,Internacional,Débito,Visa,Manual,BBVA,5437785382,Interbank,3,SI,Cashback Program,4200,3.11,NO,1.5,6.76,NO,NO,12.95,205500128,C128,Comercio 128,Dirección Y,987654321,correo128@example.com,2024-11-14,Lima,Surco,Provincia X,Departamento X,Mayorista,Hogar,134218.84,2020-12-21,97,Diaria,Oro,10,Producto A,Electrónica,448.4,BBVA,0.013,,,False,18.64382,9
4001,128,2024-01-29 00:30:59.517962,Venta,128_3801,Completado,1029.33,Soles,1024,,257039,807471,734782500767,3011,29.8,NO,4878******1095,Internacional,Crédito,MasterCard,Manual,BCP,7163102855,BBVA,5,SI,Paga Rápido,4201,65.75,SI,11.72,6.69,NO,SI,6.96,205500128,C128,Comercio 128,Dirección Y,987654321,correo128@example.com,2024-11-14,Lima,Surco,Provincia X,Departamento X,Mayorista,Hogar,134218.84,2020-12-21,97,Diaria,Oro,203,Producto D,Electrónica,215.43,BCP,0.02,,,False,20.5866,29
4002,128,2023-11-27 00:30:59.517962,Venta,128_3802,En proceso,1787.53,Soles,426,Sin observaciones,937895,759250,679645786863,8193,49.28,SI,4430******7999,Internacional,Débito,Amex,CHIP,BBVA,2395836085,BCP,1,SI,Cashback Program,4202,61.91,SI,9.48,1.72,NO,SI,10.44,205500128,C128,Comercio 128,Dirección Y,987654321,correo128@example.com,2024-11-14,Lima,Surco,Provincia X,Departamento X,Mayorista,Hogar,134218.84,2020-12-21,97,Diaria,Oro,84,Producto A,Muebles,10.58,BBVA,0.013,,,False,23.23789,27
4003,128,2024-07-26 00:30:59.517962,Venta,128_3803,En proceso,846.18,Soles,446,Sin observaciones,137671,272176,159638302387,2540,3.47,SI,4516******6101,Nacional,Crédito,Visa,Manual,BBVA,8693254431,Interbank,6,SI,Descuento Especial,4203,91.07,NO,8.01,4.28,SI,NO,11.77,205500128,C128,Comercio 128,Dirección Y,987654321,correo128@example.com,2024-11-14,Lima,Surco,Provincia X,Departamento X,Mayorista,Hogar,134218.84,2020-12-21,97,Diaria,Oro,88,Producto A,Electrónica,335.63,BBVA,0.017,,,False,14.385060000000001,26
4004,128,2024-09-04 00:30:59.517962,Venta,128_3804,Rechazado,1662.36,Soles,745,Observado,932183,475185,266330202757,4914,9.47,NO,4180******4959,Internacional,Débito,Amex,Manual,BCP,4563533686,Scotiabank,4,NO,Descuento Especial,4204,18.82,NO,4.36,8.93,NO,SI,13.34,205500128,C128,Comercio 128,Dirección Y,987654321,correo128@example.com,2024-11-14,Lima,Surco,Provincia X,Departamento X,Mayorista,Hogar,134218.84,2020-12-21,97,Diaria,Oro,147,Producto E,Muebles,277.84,BCP,0.015,,,False,24.935399999999998,4
4005,128,2023-12-24 00:30:59.517962,Venta,128_3805,En proceso,1987.85,Soles,365,Observado,264027,532682,948271515764,8655,18.28,NO,4961******7730,Nacional,Crédito,Visa,QR,Scotiabank,9275691223,BCP,7,NO,Descuento Especial,4205,93.13,NO,16.09,0.68,SI,NO,9.72,205500128,C128,Comercio 128,Dirección Y,987654321,correo128@example.com,2024-11-14,Lima,Surco,Provincia X,Departamento X,Mayorista,Hogar,134218.84,2020-12-21,97,Diaria,Oro,71,Producto E,Muebles,53.22,Scotiabank,0.019,,,False,37.769149999999996,24
4006,128,2024-09-04 00:30:59.517962,Venta,128_3806,En proceso,1008.16,Soles,978,Observado,563403,216030,251620046390,3970,26.83,SI,4180******3997,Nacional,Débito,MasterCard,CHIP,BCP,4972704612,Scotiabank,3,SI,Paga Rápido,4206,81.38,SI,7.57,0.25,NO,NO,5.95,205500128,C128,Comercio 128,Dirección Y,987654321,correo128@example.com,2024-11-14,Lima,Surco,Provincia X,Departamento X,Mayorista,Hogar,134218.84,2020-12-21,97,Diaria,Oro,194,Producto C,Alimentos,118.62,BCP,0.015,,,False,15.122399999999999,4
